timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,bytes,grpThreads,allThreads,Latency,SampleCount,ErrorCount,IdleTime
1385736603837,1821,S01_IR_T01_HOME,200,"Number of samples in transaction : 3, number of failing samples : 0",IREG 1-1,,true,24327,2,2,0,1,0,1458
1385736606842,979,S01_IR_T01_HOME,200,"Number of samples in transaction : 3, number of failing samples : 0",IREG 1-2,,true,24318,2,2,0,1,0,1656
1385736607117,1163,S01_IR_T02_ACC-NEXT,200,"Number of samples in transaction : 2, number of failing samples : 0",IREG 1-1,,true,19875,3,3,0,1,0,2311
1385736609477,540,S01_IR_T02_ACC-NEXT,200,"Number of samples in transaction : 2, number of failing samples : 0",IREG 1-2,,true,19874,3,3,0,1,0,2270
1385736609848,1129,S01_IR_T01_HOME,200,"Number of samples in transaction : 3, number of failing samples : 0",IREG 1-3,,true,24320,3,3,0,1,0,1667
1385736610591,273,S01_IR_T03_CREATE,200,"Number of samples in transaction : 1, number of failing samples : 0",IREG 1-1,,true,76964,3,3,0,1,0,1782
1385736612288,272,S01_IR_T03_CREATE,200,"Number of samples in transaction : 1, number of failing samples : 0",IREG 1-2,,true,76964,4,4,0,1,0,1200
1385736612644,608,S01_IR_T02_ACC-NEXT,200,"Number of samples in transaction : 2, number of failing samples : 0",IREG 1-3,,true,19874,4,4,0,1,0,1368
1385736612646,572,S01_IR_T04_LI-NEXT,200,"Number of samples in transaction : 1, number of failing samples : 0",IREG 1-1,,true,15634,4,4,0,1,0,1683
1385736613760,105,S01_IR_T04_LI-NEXT,200,"Number of samples in transaction : 1, number of failing samples : 0",IREG 1-2,,true,15634,5,5,0,1,0,2134
1385736614620,287,S01_IR_T03_CREATE,200,"Number of samples in transaction : 1, number of failing samples : 0",IREG 1-3,,true,76964,5,5,0,1,0,1507
1385736612852,1018,S01_IR_T01_HOME,200,"Number of samples in transaction : 3, number of failing samples : 0",IREG 1-4,,true,24317,5,5,0,1,0,2808
1385736616414,197,S01_IR_T04_LI-NEXT,200,"Number of samples in transaction : 1, number of failing samples : 0",IREG 1-3,,true,15634,5,5,0,1,0,1386
1385736615859,882,S01_IR_T01_HOME,200,"Number of samples in transaction : 3, number of failing samples : 0",IREG 1-5,,true,24324,5,5,0,1,0,1399
1385736614902,312,S01_IR_T05_INSTRINFO-NEXTT,200,"Number of samples in transaction : 2, number of failing samples : 0",IREG 1-1,,true,939,5,5,0,1,0,3342
1385736616678,821,S01_IR_T02_ACC-NEXT,200,"Number of samples in transaction : 2, number of failing samples : 0",IREG 1-4,,true,19875,5,5,0,1,0,1205
1385736618141,551,S01_IR_T02_ACC-NEXT,200,"Number of samples in transaction : 2, number of failing samples : 0",IREG 1-5,,true,19874,6,6,0,1,0,1500
1385736618563,1830,S01_IR_T06_OK,200,"Number of samples in transaction : 4, number of failing samples : 0",IREG 1-1,,true,19623,6,6,0,1,0,2
1385736618704,288,S01_IR_T03_CREATE,200,"Number of samples in transaction : 1, number of failing samples : 0",IREG 1-4,,true,76964,6,6,0,1,0,1773
1385736620192,285,S01_IR_T03_CREATE,200,"Number of samples in transaction : 1, number of failing samples : 0",IREG 1-5,,true,76964,6,6,0,1,0,1016
1385736618866,944,S01_IR_T01_HOME,200,"Number of samples in transaction : 3, number of failing samples : 0",IREG 1-6,,true,24324,6,6,0,1,0,1763
1385736620765,197,S01_IR_T04_LI-NEXT,200,"Number of samples in transaction : 1, number of failing samples : 0",IREG 1-4,,true,15634,7,7,0,1,0,2132
1385736621573,602,S01_IR_T02_ACC-NEXT,200,"Number of samples in transaction : 2, number of failing samples : 0",IREG 1-6,,true,19874,7,7,0,1,0,1140
1385736621494,102,S01_IR_T04_LI-NEXT,200,"Number of samples in transaction : 1, number of failing samples : 0",IREG 1-5,,true,15634,7,7,0,1,0,2446
1385736620395,2626,S01_IR_T07_FINISH,200,"Number of samples in transaction : 4, number of failing samples : 0",IREG 1-1,,true,21197,7,7,0,1,0,1666
1385736621873,1004,S01_IR_T01_HOME,200,"Number of samples in transaction : 3, number of failing samples : 0",IREG 1-7,,true,24319,8,8,0,1,0,2329
1385736616000,218,S01_IR_T05_INSTRINFO-NEXTT,200,"Number of samples in transaction : 2, number of failing samples : 0",IREG 1-2,,true,939,8,8,0,1,0,9314
1385736624689,858,S01_IR_T08_LOGOUT,200,"Number of samples in transaction : 1, number of failing samples : 0",IREG 1-1,,true,5069,8,8,0,1,0,105
1385736623315,287,S01_IR_T03_CREATE,200,"Number of samples in transaction : 1, number of failing samples : 0",IREG 1-6,,true,76964,7,7,0,1,0,2384
1385736623094,221,S01_IR_T05_INSTRINFO-NEXTT,200,"Number of samples in transaction : 2, number of failing samples : 0",IREG 1-4,,true,903,7,7,0,1,0,3035
1385736624884,979,S01_IR_T01_HOME,200,"Number of samples in transaction : 3, number of failing samples : 0",IREG 1-8,,true,24330,7,7,0,1,0,1044
1385736625535,1806,S01_IR_T06_OK,200,"Number of samples in transaction : 4, number of failing samples : 0",IREG 1-2,,true,19620,7,7,0,1,0,0
1385736625987,193,S01_IR_T04_LI-NEXT,200,"Number of samples in transaction : 1, number of failing samples : 0",IREG 1-6,,true,15634,7,7,0,1,0,1702
1385736625208,609,S01_IR_T02_ACC-NEXT,200,"Number of samples in transaction : 2, number of failing samples : 0",IREG 1-7,,true,19874,8,8,0,1,0,2285
1385736618010,494,S01_IR_T05_INSTRINFO-NEXTT,200,"Number of samples in transaction : 2, number of failing samples : 0",IREG 1-3,,true,903,8,8,0,1,0,9861
1385736626353,2014,S01_IR_T06_OK,200,"Number of samples in transaction : 4, number of failing samples : 0",IREG 1-4,,true,19620,8,8,0,1,0,1
1385736626907,610,S01_IR_T02_ACC-NEXT,200,"Number of samples in transaction : 2, number of failing samples : 0",IREG 1-8,,true,19874,8,8,0,1,0,1761
